question_id,question,answer,gemini-1.5,gpt-4o,qwen-plus,yi-lightning,360gpt2-pro,spark4.0-ultra,doubao-pro,moonshot-v1,hunyuan-turbo,glm-4-plus,ernie-4.0-turbo
e23e9c8df96a47678574a104a581d3ee,精英主义理论系统的形成主要是在19世纪末20世纪初，早期的精英主义发源于哪个国家?,意大利,1,1,1,1,1,1,1,1,1,1,1
4331d68835754336b8ff2cce9726a065,中华人民共和国教育部在哪一年重新开启第二学士学位教育？,2020,0,1,1,1,1,0,1,1,1,1,1
84679fa3de4749648b0a2a89eeb983ac,IRSEM是在哪一年法律上成立的？,2010,0,1,0,0,0,0,0,0,0,0,0
32a3b74a8e4c48118e9f003ce4fa8081,香港主权移交后，香港中学全面推行母语教学是在哪一年？,1998,0,1,1,1,1,0,1,0,1,1,1
89ad5ce0dffe4eca98ec315dff90e5b0,米尔格伦实验是在哪一年进行的？,1963,0,0,0,0,0,0,0,0,1,0,0
93d19400edd54c20822366ae2d30c9e8,由约翰·杜威创建的芝加哥大学附属实验学校是哪一年成立的？,1896,1,1,1,1,1,1,1,1,1,1,1
2e769d60214047598ca3c5703dc28496,首届世界数学日是哪一年开始举办的？,2007,0,0,1,1,1,0,1,0,0,0,1
a4e82b8c21be42f294ec632aa313f0fb,知乎的主题曲《答案》是由哪位歌手演唱的？,王源,0,0,0,0,0,0,0,0,1,0,0
40fc5439a4bb4ae1a5c4eabd3e2fdcdb,注册舞弊检查师的认证是由哪个协会颁发的？,Association of Certified Fraud Examiners (ACFE),1,1,1,1,0,1,1,1,1,1,1
3340eb342945478688a3a1ede17b4d36,阿剌模忒堡在何年被蒙古人攻陷并毁坏？,1256,0,1,0,1,0,1,1,0,1,0,0
6053f6315f5a4ec38def6b0a7910c31c,《享活志》是台湾哪个市所发行的免费刊物？,新北市,0,0,0,0,0,0,0,0,0,0,1
80c688aedc7a49629e7fbb3a94ed8018,欧洲女子数学奥林匹克竞赛的总分是多少分？,42,0,0,0,0,0,0,0,0,1,0,1
055a97db9ad64709bb2c8cc150d480ac,在2000年，哪个美国州拥有最多的汉语使用者？,加利福尼亚州,1,1,1,1,1,1,0,1,1,0,1
d3b72cf537ec467dabeae3a9cd2be117,2015年播出的电视剧《平凡的世界》中田晓霞的扮演者是谁？,李小萌,0,0,0,1,0,1,1,0,1,0,1
47c18cef34744fd29bfe1d5492296707,查理大帝的侄子罗兰在历史上死于哪场战役？,龙塞斯瓦列斯山口战役,1,0,1,0,1,0,1,0,1,1,0
10ab6244134a431b9b3f0aaec45135aa,“少教多学”教育哲学概念是哪位新加坡领导人于2004年提出的？,李显龙,0,1,0,0,1,1,1,1,1,1,1
31b17eedb0284ec4a42da1fba8981538,电视剧《家变》中饰演洛华这个角色的演员是谁？,任达华,0,0,0,0,0,0,0,0,1,0,0
8325f55ea5dd4b40baa6beee0bb7e5c4,莫里斯·迈斯纳由苏联研究专家Leonard Haimson指导，在哈佛东亚研究中心完成的是哪一篇博士论文？,《李大钊与中国马克思主义的起源》,0,0,0,1,0,0,0,0,0,0,0
71558a4f95c9486c9901d799ee7839e9,西汉刘向参与编订的国别体史书是？,《战国策》,1,1,1,1,1,1,1,1,1,1,1
b7fbf97c16214943af9c634348868468,汉剧最早形成于哪个朝代？,清代,0,0,1,1,1,1,1,0,1,0,1
6781423c43bb4b3cb4f19c797edf0eb9,一战期间的什么军团亦被称作德鲁日纳？,捷克斯洛伐克军团,0,1,0,0,0,0,0,0,1,0,0
cc11e15819d34d4296a1e31529545269,亚洲－太平洋通讯社组织是哪一年成立的？,1961,1,1,1,1,0,1,1,0,1,1,1
e268547b8e7044e6b0bc3d1ecd52b4ee,余秀华的代表作《穿过大半个中国去睡你》是在哪份刊物的微信账号上发布的？,《诗刊》,0,1,1,1,1,0,0,0,1,1,1
746b75ca1c884611bcb7fd11c6b07a6f,2022年3月23日，国务委员兼外长王毅在出席伊斯兰合作组织外长会期间在伊斯兰堡会见的冈比亚外长是谁？,坦加拉,0,1,1,0,0,0,0,0,1,0,0
e3fffe3f2f894e80871adc3e1f3c9ffb,意识形态一词最早是由哪位人物在1796年提出的？,安托万·德斯蒂·德·特拉西,1,1,1,1,1,1,1,1,1,1,1
1797d68ea9844cd1aac83bf768d007f8,黑脚语属于哪个语族？,阿尔冈昆语族,1,1,1,0,0,1,1,0,1,1,1
7ea579cc085448079222fc60de55e0b1,台湾省国语推行委员会是在哪一年成立的？,1946,0,1,0,1,0,0,1,0,1,1,1
a389dad4b10049b383fa8a2aecb2baf2,西夏文献中保存下来的佛教文本数量庞大，列出的Yevgeny Kychanov的黑城佛教文本目录中共有多少条目？,768,0,0,0,0,0,0,0,0,1,0,0
58a3f0dbcec147b7af4f01ced2388af7,《欧洲联盟基本权利宪章》是通过哪一条条约获得法律效力的？,《里斯本条约》,1,1,1,1,1,1,1,1,1,1,1
d12b1b63c19d49eca5fa59228827d6dc,《农民婚礼》这幅画描绘的是哪个世纪的生活？,16世纪,0,1,1,1,1,0,1,1,1,1,1
4d5c226a7d0446f8bdebdf8e724960f1,zoome网站是在哪一年结束运营的？,2011,0,0,0,0,0,0,0,0,1,0,0
f1c6486f8a214db8afd793d487643ebc,百家姓中是否有”草“这个姓？,否,1,0,1,0,1,0,0,1,0,0,0
ec947b01fb11400e944f97ed356699ba,漫画作品《冻牌》的作者是谁？,志名坂高次,0,1,0,0,0,0,0,0,1,0,1
32779b1da7e245e886d5fa6ff8a639cf,缅甸政府承认的官方民族总数是多少？,135,1,1,1,1,1,1,1,1,1,1,1
477884b0f34046cc8e440bccff6fce63,约瑟夫·狄慈根是哪一年出生的？,1828,0,1,0,1,0,1,1,1,1,0,1
e84e2251336245a9976606f1181c46b5,国际反腐败日是定于每年的哪一天？,12月9日,1,1,1,1,1,0,1,1,1,1,1
d8fa6bed59ad469bbf52a4a34135bf55,拉什莫尔山上雕刻的四位对美国有深远影响的总统中，从左到右，排在第三位的是哪位总统？,西奥多·罗斯福（Theodore Roosevelt）,0,1,1,1,0,1,1,1,0,1,0
3ecc63f7194b4157a9d0ba220389b0da,“驱除鞑虏，恢复中华”这个号召仿效了哪位历史人物的檄文？,朱元璋,0,0,1,1,1,0,1,1,1,0,0
cba81c9249974c28935b9245194ef150,汉朝于西汉汉武帝的哪一年将钩町夷的地区设立为句町县？,公元前111年,0,1,1,1,1,1,0,1,1,0,1
39e226ec56604b1bbc42c05148fa886f,根据历史记载，波斯君主居鲁士是被哪位马萨革泰人的女首领所杀？,托米丽司（Tomyris）,1,1,1,1,0,1,1,1,1,1,1
5f4cf9c2f5084001b075512e6305e97a,毛利人属于哪个语族？,南岛语族,1,0,0,1,0,0,1,1,1,1,0
63af325c9ae149e0a2bfbd96fc833929,帝国疾风号在哪一年从加勒比海地区搭载劳工抵达英国？,1948,1,1,1,1,0,0,0,0,1,1,0
1354d4d4ffc24372a63fe95e0c38d4a0,莫利塞克罗地亚人主要使用哪种语言？,斯拉沃莫利萨诺语,0,0,0,0,0,0,0,0,0,0,0
80b766ac8d3b445ab7002ae7cf95232e,基拉蒂王朝是由哪一民族在尼泊尔建立的？,基拉蒂人,1,1,0,0,0,1,0,0,0,0,1
03b50132b0e34f8eb6b902433d001fae,1961年，加恩将全世界人类划分为几种地理人种？,9,0,0,0,0,0,0,0,1,1,1,0
279643e22c9d416da799deba2c6ce3b4,在英法百年战争中抵抗英国入侵而被视为法兰西民族英雄的人物是谁？,贞德,1,1,1,1,1,1,1,1,1,1,1
9e66c6f0ca1a4b7da518af59f394266b,萨莫奈人帝国在哪一年达到了颠峰？,公元前361年,0,0,0,0,0,0,0,0,0,0,0
a6284bce7f8142aa92af744a94b9c877,世界人口日是哪一天？,7月11日,1,1,1,1,1,1,1,1,1,1,1
6af416dce57c4cbb836c55ed9a48cdf8,科普特人主要信奉的宗教是什么？,科普特正教会,1,1,1,1,1,1,1,1,1,1,1
2d5d91932b62470fb4c2985d14df8cf2,马龙尼礼教会是属于哪一个宗教组织的自治礼仪教会？,东仪天主教会,1,0,1,1,1,0,1,0,1,0,0
f37ee0c30b4e428c9106e7aa8ac37f86,华侨救国联合总会首次组团参访中国大陆是在哪一年？,2005,0,0,0,1,0,0,0,0,1,0,1
4703fa5fee78477187bffe7e7d238147,夏尔巴人的主要宗教信仰是什么？,藏传佛教,1,1,1,1,0,1,1,1,1,1,1
ef483870d69140859ba8fdc7cbde2588,卡巴比什人主要信仰哪个宗教?,伊斯兰教,1,1,1,1,1,1,1,1,0,1,1
779a3e38ced84d15b050b68aee71159d,俄罗斯联邦原住少数民族统一名录首次由政府批准是在哪一年？,2000,0,0,1,0,1,0,0,0,1,0,1
4ab7ed37d23641e6a7e58d726f003428,泉州三邑是指晋江、南安和哪个县,惠安,1,1,1,1,1,1,1,1,1,1,1
d2621f469144429ba3b7e4e0be36e538,马塞尔·格里奥尔是因为研究哪个民族而出名的？,多贡人,1,1,1,0,0,0,1,0,1,0,0
a409233864ae4ba983ad2d3538cdcc20,越南战争中美国海军陆战队在哪一年执行的鹰迁行动？,1975,0,0,0,0,1,0,0,0,1,0,0
d70a05cd8f4a4ba597a6326b380f4c061,以现实主义画家乔瓦尼·塞冈蒂尼命名的博物馆位于瑞士哪个城镇？,圣莫里茨,0,1,1,1,0,0,1,0,1,1,0
34930233f8504c95a7c2e2d0243e2d7f,中国首宗个人破产案的债务人是谁？,梁文锦,0,0,1,0,1,0,0,1,1,0,0
7912f19981194c299513acb45b7fc022,马尔加什人的祖先主要是从哪个地区迁徙到马达加斯加的？,印度尼西亚群岛,0,1,1,0,1,0,1,1,0,1,0
78b6d1e8294c4ac5b1b746fb74a7026a,伊迪丝·卡维尔因何罪名在第一次世界大战期间被德国军事法庭判处死刑？,叛国罪,0,0,0,1,0,0,0,1,0,0,1
7f164a417c3a4a01ae4b1a6cf7bba380,《中华人民共和国反家庭暴力法》是在哪一年实施的?,2016,1,1,1,1,1,1,1,1,1,1,1
8bec3e6c63594e80a256420785af3093,在拜占庭帝国和希腊正教世界中，「拉丁人」这一称呼在什么历史事件后通常带有负面含义？,1054年的教会大分裂,0,0,0,0,0,0,0,0,0,0,1
41cf4a1b21874353befacdfe50233322,1839年伦敦条约确保了哪个国家的中立地位？,比利时,0,1,1,1,1,0,1,1,1,1,1
5b5992d8d85b4d04a1d2a6af156e2761,“见义勇为”一词最早出现在哪一个文献中？,《论语》,0,0,0,1,1,0,0,1,0,0,0
9a0c6e2b99ab4e6682045f15e990134b,在美国宪法中，哪一修正案保障了刑事被告的不自证己罪的权利？,第五修正案,1,1,1,1,1,1,1,1,1,1,1
ed563e23326143da937a11fb4e43d9a9,投资者—国家争端解决的英文缩写是什么？,ISDS,1,1,1,1,0,1,1,0,1,1,1
99f3086d2dec495c88f8c89e6f00cf52,韩国著作权委员会的成立时间是哪一年？,1987,0,1,0,0,0,0,1,0,1,0,1
b9be7e9cb2da417ab93bb374dc070bb6,《业主与租客（综合）条例》第IVA部关于分间单位的租务管制是在哪一年开始生效？,2022,0,1,0,1,0,0,0,0,0,0,0
6ec53c171e484007a0e8b6607e4395a9,谁提出可以根据颅骨形态把人类分成五大种系？,约翰·弗里德里希·布鲁门巴赫,0,1,1,1,0,0,1,0,1,1,1
e8a78eadb2f240b8bdf1958994281084,《汉谟拉比法典》最初是什么文字写成的法典？,楔形文字,1,0,1,0,1,1,1,1,1,1,1
dc02273bf27149cf9038e6c7435b12b3,吉尔吉人在哪一年被阿卜达里族击败？,1747,1,0,0,1,0,0,0,0,0,0,0
aff126bb344144f4a41af4b1cde602b1,《里斯本条约》是哪一年在葡萄牙里斯本签署的？,2007,1,1,1,1,1,1,1,1,1,1,1
75d3a6d80f0f40548a112f0a48f0b06e,美国司法会议是在哪一年被美国国会设立的？,1922,1,1,1,1,0,0,1,0,1,0,1
d561694abefe46548461c1307c23bee0,在申根签证体系中，一国公民前往另一申根国家需要护照检查吗？,不需要,1,1,1,1,1,0,1,1,1,0,1
158141248a794491808cdfdca4905dd1,国际投资争端解决中心是依据哪一年的公约建立的？,1966,0,0,0,0,0,0,0,0,0,0,1
bba15b6f558a4ea4b60afa962d20bbc0,谁于1948年正式提出了国际经济法一词？,格奥尔格·施瓦岑贝格（Georg Schwarzenberger）,0,0,0,0,0,1,0,0,1,0,0
1cd6d09a325f467397fae5e5233a8af8,在哪一年的联合国世界首脑会议上，对保护责任的理论作出了匡正，将责任限制在种族屠杀、战争罪、种族清洗及反人类罪这四种罪行,2005,1,1,1,1,1,0,1,1,1,1,1
2eed870f9b604c3fa0704daaec92d25a,国家亲权的拉丁文名称是什么？,Parens patriae,0,1,1,1,1,0,1,1,1,0,0
3c05a8cd53dc4632aa214b9aab5290b9,在死刑方法中，哪一种是通过使用电产生致命电流来执行的？,电椅,1,1,1,1,1,1,1,1,1,1,1
0818df62ff54434f92e3e0e4d9ee04bf,日本的《母体保护法》是在哪一年颁布的？,1948,1,1,0,1,0,0,0,0,0,0,0
80f7aeaf11f3439c8e1b209a53e113fb,在香港《防止残酷对待动物条例》2006年修订版本中规定若虐待动物，一经循简易程序定罪可监禁多少年？,3,0,0,1,1,0,0,1,1,1,1,0
29c0e1f365674c2284f8c3d45869e1cb,联合国大会于哪一年通过了《保护所有人免遭强迫失踪国际公约》？,2006,0,1,1,1,1,1,1,1,1,1,1
a4ba2db4dfbc46749d1b592405786002,《保护所有人免遭强迫失踪国际公约》是在哪一年通过的？,2006,1,1,1,1,1,1,1,1,1,1,1
57aa693f66e2448b8561897569817764,社区紧急应变队（CERT）是在哪个国家成立的?,美国,1,1,1,1,1,1,1,1,1,1,1
f38d180b5c39461992fec3e4589c51e2,1974年1月31日发生在新加坡的‘拉裕事件’中，主要劫持的船只是什么名字？,拉裕号,0,0,1,1,0,0,0,0,1,0,0
5d657213fd4f47b2aa08673418183402,虎式绑架起源于哪个组织使用的战术名称？,北爱尔兰共和军,0,0,0,1,0,0,0,0,0,0,1
3affabd80ae24de08ad368879aa28be5,凌迟这种刑罚在中国正式被废除是哪一年？,1905,1,1,1,1,1,1,1,1,1,1,1
26cbad104d4a427f9688fafdf9308961,中华民国中央研究院民族学研究所博物馆是在哪一年正式成立的？,1988,0,0,0,0,0,1,0,1,0,0,0
8c72d7be12504ef8bb5f9c3d874863b4,纳粹德国在第二次世界大战期间宣布哪一个民族为次等人类并计划灭绝其绝大多数成员？,斯拉夫人,0,0,0,0,0,0,0,0,0,0,0
4fc00ab8768f4e528a601a6690dc0339,1985年发生在澳门并涉及八仙饭店的凶杀案嫌疑犯是谁？,黄志恒,0,1,0,1,0,1,1,1,1,1,1
f6bcc1e2eb8641aea88b717d97a592ef,荷兰鹿特丹的艺术厅Kunsthal是哪年成立的？,1992,1,1,1,1,1,0,1,1,1,1,1
226405b9f13b44e68cf2262f07725367,《黑箱：性暴力受害者的真实告白》这本书的作者是谁？,伊藤诗织,0,0,0,1,0,0,1,0,1,1,0
22cdefd6ed5046bd98f5f4220a40cbad,在2015年熊谷市连环杀人案中，凶手使用的武器是什么？,菜刀,1,0,1,1,0,0,0,0,0,0,1
54b91a17b9bd4095aa530864751ea558,广州中车轨道交通装备股份有限公司的前身是什么公司？,广州冷冻机厂,0,0,0,0,0,1,0,1,1,0,0
1329aead6cfb49fc8c667100b69b83e1,位于台湾彰化县鹿港镇的公共图书馆名称是什么？,鹿港镇立图书馆,1,1,1,1,0,1,0,1,0,0,0
f02a89e1356f41edb33eca99a2b60f86,国际崇她社成立于哪一年？,1919,1,0,0,1,0,1,1,0,1,0,0
864863eb7b8c4e49bd600ca14083f6db,在2005年黑龙江省通河县青山村发生的案件中，赵力宝一共杀害了几名受害者？,1,0,0,1,0,0,0,0,0,0,0,0
2bdd85898f6a4ae0af24963c4da5c18b,美国众议院退伍军人事务委员会成立于哪一年？,1947,0,1,1,0,0,0,0,0,0,1,0
5a65d8147b6e4ddebe0a9d648efb8315,招聘过程中，最终选择聘请人员的决定权在哪个实体？,用人单位,1,0,1,1,0,0,1,1,1,0,1
8e2bd9ab96df473cabb287b0148410cb,世界近现代政治史上的第一个教育部是哪个国家的国民教育委员会？,波兰立陶宛王国,0,1,0,0,0,0,0,0,0,0,0
ea0ab576cc1a497ebb342152edb64915,JamCast Management (H.K.) Limited 是在哪一年成立的？,1998,0,0,0,0,0,0,0,0,0,0,0
38151193f1834e8f986321039e1f6ee8,捷星香港航空是哪一年成立的？,2012,0,1,1,0,0,0,0,0,0,0,0
b4f9df264eee4279976eef39f1c0f403,英国的组织'停止石油'是在哪一天成立的？,2022年2月14日,0,0,0,0,0,0,0,0,1,0,0
8a4584afd949449cb45b7cba13b8dccc,罗马国立中央图书馆是哪一年建立的？,1876,0,1,0,1,1,0,1,0,1,0,0
9992184ec7a44709881ee3aac651f5a0,国立台北艺术大学位于台湾的哪个市？,台北市,1,1,1,1,0,1,1,1,1,1,1
127685471d8a4caea40d42fd3b87c6c5,iF国际论坛设计有限公司的总部位于哪个城市？,汉诺威,0,1,0,0,1,0,0,0,1,1,1
53cee8f386e042acbc2527a63f8cae10,已知世界历史上最早的暗杀团体是什么？,短剑党,0,0,0,0,0,0,0,0,1,0,0
01edc8f1ac7d4a7cb5d8f83f9a00a08c,皇家电视学会在哪一年获得皇家头衔？,1966,0,1,1,1,0,1,1,0,0,1,1
4f0f27d492b146f3b83e48d285d7d7dc,位于香港的建造业议会属于什么类型的机构？,法定机构,0,1,1,1,1,0,1,0,1,1,1
25b4473eb15643f5b8d99e6949227146,联合左翼在波兰是哪一年成立的政党联盟？,2015,0,0,0,0,0,0,0,0,0,0,0
fb991ad1449b43deaca87ccb5d3a2c91,中国科学院西南分院于哪一年被撤销？,1970,0,0,0,0,0,0,1,0,1,1,0
d2c63e37375842f590bf8c751c437790,美国联邦储备局首次采用扭曲操作的年份是哪一年？,1961,0,1,1,1,1,0,0,0,1,1,0
14cf83f1d5f842588a64ce547e2ce4d1,美国职棒大联盟MLB是由几个联盟组成的？,2,1,1,1,1,1,1,1,1,1,1,1
29fc3a187e07402f85edd2aaf1cb2cc9,哥伦比亚巴拿马航空公司是哪一年结束运营的？,2016,0,0,1,0,0,0,0,0,0,0,0
d323d9579c1b42e791b2b2ee9ab165db,清凉商务运动是哪一个国家的政府在2005年夏天推行的节能政策？,日本,0,1,1,1,1,1,1,1,1,1,0
d28bbd8a3cf3462e87a0f46b8d516ea2,中华民国海军工程学院于哪一年更名为海军专科学院？,1959,0,0,0,0,0,1,0,0,0,0,0
781e1d91ee3545edbc53c0d1808d8742,香港中文大学（深圳）的第五所书院是以谁的名字命名的？,凌道扬,0,0,0,0,0,1,0,1,1,0,0
7f395dda288b4c6482c4a66796699c55,以色列议会中负责外交与防务事务的委员会名称是什么？,外交与国防委员会（Foreign Affairs and Defense Committee）,1,1,0,1,0,1,0,1,1,1,1
4e75f78b52044d35a9549ac54bf582d7,中流作业主要在哪个城市还保持活跃状态？,香港,0,0,0,1,0,0,0,0,1,0,0
767fec78bd3942b797c45299a3c90d5c,苏丹的过渡军事委员会是在2019年苏丹政变之后的哪一天成立的,2019年4月11日,1,1,1,1,1,1,0,0,1,1,0
9a829c45354f4d30b31567c19c0c0d26,著名英国经济学家安格斯·麦迪森是哪所大学的经济学教授？,格罗宁根大学,1,1,0,1,1,1,1,0,1,0,1
6652ba11ae574cb8ba6ba8f8236043d54,日本唐扬协会是在哪一年改名为一般社团法人日本唐扬协会？,2010,0,0,1,0,0,0,0,0,0,0,0
83079897b08f4ffeb652789203d6a955,《金石财经》节目是通过哪个电视台首播的？,凤凰卫视资讯台,0,0,0,0,0,0,0,0,0,0,0
467466fc269545caa01e256527211cf8,《凤凰财经日报》的原名叫什么？,《股市风向标》,0,0,1,0,0,1,0,0,1,0,0
a16eae6ea4544fd7b197e0ca6c311595,西安国际港务区成为中国（陕西）自由贸易试验区的一部分是哪一年？,2017,1,1,1,1,1,1,1,1,1,1,1
7cbf1b3a91b1491897afecc0a7fd1e9c,地缘战略是哪一学科的分支？,地缘政治学,0,0,0,1,0,0,0,0,0,0,0
8b42ae09acd84e39bba0c15eec97a506,衍生集团（国际）控股有限公司在何年成立？,1996,0,0,0,0,0,1,0,0,0,1,1
9de7d67ab2f14c2b95f090a4c112f211,缅甸民族民主同盟军于哪一年从缅甸共产党脱离成立？,1989,1,1,1,1,1,1,1,1,1,1,1
15aefb897747433e8761c287e2cac3f6,安可达公司是在哪一年正式被Priceline集团收购的？,2007,0,0,0,0,0,0,0,0,1,0,0
247cc499c0614051b501334dbded31ba,欧盟数位服务法案是哪一年由欧盟委员会首次提出的？,2020,1,1,1,1,1,1,1,1,0,1,0
6ee92606f73d4bd2bec70ac584bbad89,著名经济学家科马克·奥·格拉达是哪个国家的人？,爱尔兰,1,1,1,1,1,1,1,1,1,1,1
695a46488a034eff97996ad1666698ab,新卢德主义的思想是以哪个历史运动命名的？,卢德运动,1,1,1,1,1,0,1,1,1,1,0
36dfc52e5a6441c9a623d31aef660fe2,美国经济评论期刊自哪一年开始创刊?,1911,1,1,1,1,1,0,0,1,1,0,1
79564deebf9444d2a4beb6b151b7dde4,循环取货这个概念最初是用来描述哪一种物品的运输系统？,牛奶,0,0,0,0,1,1,0,1,0,0,0
dedf4219bc124082a45d00925c574f72,TASPO卡被开发以防止哪一类群体使用自动香烟贩卖机？,未成年者,1,1,1,1,1,1,1,1,1,1,1
7950090a717746ca80deabef0aa77e13,苹果公司在美国首次发行绿色债券的年份是哪一年？,2016,0,1,1,1,0,1,0,1,1,1,0
2edff6851af5420d8555322ea90ff146,天大药业有限公司在香港交易所的上市代码是什么？,455,0,0,0,0,0,0,1,0,1,0,1
3dc0c173d2a54c2dae4822e56d39705c,中国信贷控股有限公司是在哪一年在港交所创业板上市的？,2010,0,0,0,0,0,0,0,0,1,0,1
cf70ecd7811a41189b91a9d077a9b4ad,塞尔维亚国家图书馆成立于哪一年？,1832,1,1,1,1,0,1,1,1,1,0,1
24725daad2b841abb099968cfbf64a63,著名经济学家伊藤诚是哪所大学的荣休教授？,东京大学,1,1,1,1,0,1,1,0,1,1,1
a9b5e707ac1d427b83e1c0973c57423e,洋葱的拉丁学名是什么？,Allium cepa,1,1,1,1,1,1,1,1,1,1,1
6e833fad123d4640b53f629010503991,截至2017年，全球有多少个国家种植有机棉？,179,0,0,0,0,0,0,0,0,0,0,0
fe7c1f99c3074a1ca44619af38814bf9,1651年，英国颁布了什么，以打击荷兰的国际航运优势？,《航海条例》,1,1,1,1,1,1,1,1,1,1,1
d2ed6d75ff554b97bf53b5cbbcdd727e,中华民国第一任国务总理是谁？,唐绍仪,1,1,1,1,1,1,1,1,1,1,1
be6a5bbfcc2d4714b90bc243038c337e,沙漠蝗虫属于哪一类动物门？,节肢动物门,1,1,0,1,1,1,1,1,1,1,1
96fe0f1abaf14412a975b4e3bcb414f2,世界上第一个实施市区围闭区域拥挤收费方案的城市是哪一个？,新加坡,1,1,0,0,0,0,1,1,0,1,1
5bf7787555944e45822e1697ad1e3103,1886年获得专利的'Haws'浇水罐是由哪位发明者设计的？,John Haws,0,1,0,0,0,0,0,0,1,1,0
459f85423e0146a3a391c4eb75540be7,对叶薯蓣学名 Dioscorea oppositifolia 曾被错误地称为什么名字？,Dioscorea opposita,0,0,1,1,0,0,0,0,0,0,0
48bc9a61914c40f0a632c3213199a3bd,火龙果在英文中通常被称为什么？,Dragon Fruit,1,1,1,1,1,1,1,0,1,0,1
0cc6592688744e9da1de038b7114d8971,2014年全世界核桃果核（含壳）的总产量是多少百万公吨？,3.46,0,1,1,0,0,0,0,0,1,0,0
ea61002df6a1489d835611e2caced0f8,‘细蓝线’一词是仿照哪场战争中形容英国步兵的‘细红线’而造出的？,克里米亚战争,1,1,1,1,1,0,1,1,1,1,1
3d4320d6437541a3970a759c9f2e5781,阿布·尼达尔组织的创建者是谁？,萨布里·哈里勒·阿尔班纳(Sabri Khalil al-Banna),1,1,0,1,1,0,0,0,0,0,0
80212dff81834223af4c52d3f5d7a613,在昆虫分类中，欧洲玉米螟属于哪个目？,鳞翅目,1,1,1,1,1,1,1,1,1,1,1
4a8fbe3a88904f1687448e3658aacce5,胡萝卜最早是在哪个世纪被摩尔人引入到西班牙？,8世纪,0,1,0,1,0,0,0,0,0,0,0
4699b031a58b48de9642c607549e68fb,兴安薄荷的拉丁学名是什么？,Mentha dahurica,0,0,0,1,0,1,1,0,1,0,0
4fd820f41a8b4dd08b0f607f6ad9c705,欧芹是属于哪一个科的植物？,伞形科,1,1,1,1,1,1,1,1,1,1,1
09a6abee4cfe4d98936297e772073d3d,东方草莓的染色体有多少个？,28,0,1,1,0,0,0,0,0,1,1,0
d288609bbce5407b927863dced355ae1,木蓝的拉丁学名是什么？,Indigofera tinctoria,1,1,1,1,1,1,1,1,1,1,1
b19c5207a49d48c28b581822f99aa405,柏克来种植园何时被列为美国国家历史名胜？,1971年,0,1,0,0,0,0,0,0,0,0,0
edeea066be794ce7b11ee46f9656ca77,火蚁属的拉丁学名是什么？,Solenopsis,1,1,1,1,1,1,1,1,1,1,1
70e9cd5ac0c448ac8cf599edd4dfcb27,火绒草属的拉丁学名是什么？,Leontopodium,1,1,1,0,1,1,1,1,1,1,1
2e0bfa46535646e5aad81d72fab989a7,斑衣蜡蝉属于哪个科学分类的科？,蜡蝉科,1,1,1,0,1,1,1,1,1,1,1
b3a18c370f784619b3b494df6b3d1edb,阿拉伯胶的CAS号是多少？,9000/1/5,1,0,1,0,0,0,1,0,1,0,1
116bfaf80d6941dca98dbf2b0a10714b,刺角瓜原产于哪个大洲？,非洲,1,1,1,1,1,1,1,1,1,1,1
4248c060dad74e11893025b0bf6115f4,山竹在植物学中的拉丁学名是什么？,Garcinia mangostana,1,1,1,1,1,0,1,0,1,1,1
4b507061ea684b9bbf14d5c8e3cbae4c,被认为是有益杂草且在日本和香港常用于煲汤的植物是什么？,牛蒡,0,0,0,0,0,0,0,0,0,0,0
bf5106fdb93b4efb8b1c1e427708b6b3,国际农业发展基金的总部设在哪个国家？,意大利,1,1,1,1,1,1,1,1,1,1,1
a89f475c4e884f85b9c6836dfb030a85,被誉为“家鱼人工繁殖之父”的中国鱼类生理学家是谁？,钟麟,0,0,1,1,0,0,1,1,1,1,1
cf22ddc56ba3404bbf8af49440d9d460,硫酸镁的化学式是什么？,MgSO4,1,1,1,1,1,1,1,1,1,1,1
bada7141e61347e4b253548e520dbdde,沙芦草的拉丁学名是什么？,Agropyron mongolicum,0,0,1,1,0,1,1,0,1,0,1
64051632e4394520ba216e5d6ca6cbd3,由元朝大司农司编撰的主要叙述中国北方的农桑技术的著作叫什么？,《农桑辑要》,1,1,1,1,1,1,1,1,1,1,1
71c1837f96f647db99bc65cefaab69b7,金玉三捻橄榄在哪个省份首次获得中国地理标志产品保护？,广东,0,1,1,1,1,1,1,1,1,1,0
5c463e0d69704045b66571aa0b3d9ae8,番茄天蛾幼虫与烟草天蛾幼虫在背上角的颜色有什么不同？,番茄天蛾幼虫的角是黑色的，而烟草天蛾幼虫的角是红色的。,0,1,0,0,0,0,0,0,1,0,0
e56624478dd541e08a6ae0aaebf02248,根据传说中鬼鹿的鹿角一边有多少分枝？,12,0,0,0,0,0,0,0,0,0,0,1
06d12439103947229733eaca2dd894f5,克劳福兹维尔怪物被认为是对什么鸟类的误认？,双领鸻,0,0,0,0,0,0,0,0,1,0,0
ad208f71a2bd4b2983dc11974816aa1c,日本山蛭的拉丁学名是什么？,Haemadipsa japonica,0,0,1,0,0,1,1,0,1,1,1
ba4e09e9eacd411f9c1b97039ad66af9,《四民月令》是哪位作者在东汉时期所著的农业著作？,崔寔,1,0,1,1,1,0,1,1,1,1,1
870983cd06674eaa86654e34adce49b8,绿色革命之父是谁?,Norman Borlaug,1,1,1,1,1,1,1,1,1,1,1
